,pnu,ldCode,pblntfPclnd,lndpclAr,prposArea1,lndcgrCode,tpgrphHgCode,tpgrphFrmCode,roadSideCode,pclndIndex,pclndChgRt,juso,trafficAmount,distance
5413,4159013900100570007,4159013900,424000,327,62,08,03,04,08,108.21,0.258,경기도 화성시 금곡동  57-7,1274601,1.925925119014653
5414,4159013900100580000,4159013900,546400,661,63,08,02,04,08,108.21,0.258,경기도 화성시 금곡동  58,1274601,1.984743340002173
5415,4159013900100580004,4159013900,305900,726,63,02,02,04,10,108.21,0.258,경기도 화성시 금곡동  58-4,1274601,1.963789061151113
5416,4159013900100580004,4159013900,305900,726,63,02,02,04,10,108.21,0.258,경기도 화성시 금곡동  58-4,1274601,1.963789061151113
5417,4159013900100580004,4159013900,571600,636,63,02,02,04,08,108.21,0.258,경기도 화성시 금곡동  58-4,1274601,1.963789061151113
5418,4159013900100580004,4159013900,571600,636,63,02,02,04,08,108.21,0.258,경기도 화성시 금곡동  58-4,1274601,1.963789061151113
5419,4159013900100580005,4159013900,305900,125,63,02,02,07,10,108.21,0.258,경기도 화성시 금곡동  58-5,1274601,2.000235707926194
5420,4159013900100580006,4159013900,305900,216,63,02,02,04,10,108.21,0.258,경기도 화성시 금곡동  58-6,1274601,2.001535202518253
5421,4161010100100070004,4161010100,514800,754,13,17,02,07,04,108.886,0.399,경기도 광주시 경안동 7-4,948340,2.287962254510971
5422,4161010100100070006,4161010100,514800,83,13,17,02,07,04,108.886,0.399,경기도 광주시 경안동 7-6,948340,2.280386901111026
5423,4161010100100070007,4161010100,942200,1,13,17,02,07,04,108.886,0.399,경기도 광주시 경안동 7-7,948340,2.291259541885269
5424,4161010100100070009,4161010100,1692000,2,13,17,02,04,04,108.886,0.399,경기도 광주시 경안동 7-9,948340,2.280919104572064
5425,4161010100100080005,4161010100,491900,101,43,02,02,07,04,108.886,0.399,경기도 광주시 경안동 8-5,948340,2.325514875978419
5426,4161010100100080008,4161010100,837100,252,13,01,02,05,08,108.886,0.399,경기도 광주시 경안동 8-8,948340,2.376514072204803
5427,4161010100100080023,4161010100,907500,66,13,14,02,07,04,108.886,0.399,경기도 광주시 경안동 8-23,948340,2.303448583897727
5428,4161010100100080025,4161010100,1115000,5,14,14,02,04,03,108.886,0.399,경기도 광주시 경안동 8-25,948340,2.32133321264401
5429,4161010100100080026,4161010100,1070000,54,14,08,02,04,08,108.886,0.399,경기도 광주시 경안동 8-26,948340,2.326873258323474
5430,4161010100100080029,4161010100,322500,2896,43,01,01,07,10,108.886,0.399,경기도 광주시 경안동 8-29,948340,2.258305823044744
5431,4161010200100010000,4161010200,229100,235,41,01,02,04,08,108.886,0.399,경기도 광주시 쌍령동 1,948340,2.214063658920936
5432,4161010200100020000,4161010200,336800,2274,43,01,02,07,06,108.886,0.399,경기도 광주시 쌍령동 2,948340,2.169046541481168
5433,4161010200100030001,4161010200,262800,598,43,01,02,07,06,108.886,0.399,경기도 광주시 쌍령동 3-1,948340,2.161994594194131
5434,4161010200100030002,4161010200,203700,1207,41,02,02,07,10,108.886,0.399,경기도 광주시 쌍령동 3-2,948340,2.177554893932459
5435,4161010200100070001,4161010200,257200,2592,43,01,02,07,12,108.886,0.399,경기도 광주시 쌍령동 7-1,948340,2.167346514998598
5436,4161010200100070002,4161010200,393600,2113,42,01,02,07,04,108.886,0.399,경기도 광주시 쌍령동 7-2,948340,2.163316235453987
5437,4161010200100070005,4161010200,88400,2995,43,17,02,07,12,108.886,0.399,경기도 광주시 쌍령동 7-5,948340,2.160035056286124
5438,4161010200100070007,4161010200,88400,679,43,17,02,07,04,108.886,0.399,경기도 광주시 쌍령동 7-7,948340,2.185652330920587
5439,4161010200100070013,4161010200,557200,1091,43,08,03,07,04,108.886,0.399,경기도 광주시 쌍령동 7-13,948340,2.190857820872232
5440,4161010200100070016,4161010200,88400,55,43,01,02,07,04,108.886,0.399,경기도 광주시 쌍령동 7-16,948340,2.149965990057444
5441,4161010300100030000,4161010300,419100,288,64,14,02,07,06,108.014,0.257,경기도 광주시 송정동 3,948340,2.263746780137225
5442,4161010300100030001,4161010300,1280000,595,64,13,02,04,05,108.014,0.257,경기도 광주시 송정동 3-1,948340,2.258573909127574
5443,4161010300100030002,4161010300,463600,527,64,08,03,04,09,108.014,0.257,경기도 광주시 송정동 3-2,948340,2.163483286484675
5444,4161010300100030003,4161010300,463600,207,64,08,03,04,09,108.014,0.257,경기도 광주시 송정동 3-3,948340,2.142844039285616
5445,4161010300100030004,4161010300,478000,686,64,08,03,04,09,108.014,0.257,경기도 광주시 송정동 3-4,948340,2.144605571647885
5446,4161010300100030005,4161010300,458800,537,64,08,03,04,08,108.014,0.257,경기도 광주시 송정동 3-5,948340,2.095255202683649
5447,4161010300100030006,4161010300,478000,327,64,08,03,04,09,108.014,0.257,경기도 광주시 송정동 3-6,948340,2.098334284922767
5448,4161010300100030007,4161010300,473200,518,64,08,03,03,08,108.014,0.257,경기도 광주시 송정동 3-7,948340,2.066317029131955
5449,4161010300100030008,4161010300,473200,548,64,08,03,04,08,108.014,0.257,경기도 광주시 송정동 3-8,948340,2.086044398540368
5450,4161010300100030009,4161010300,473200,474,64,08,03,04,08,108.014,0.257,경기도 광주시 송정동 3-9,948340,2.103180412366341
5451,4161010400100010000,4161010400,8520,1524,44,02,04,07,12,108.014,0.257,경기도 광주시 회덕동 1,948340,2.407569297578802
5452,4161010400100010000,4161010400,8520,1524,44,02,04,07,12,108.014,0.257,경기도 광주시 회덕동 1,948340,2.407569297578802
5453,4161010400100010000,4161010400,8520,460,44,02,04,07,12,108.014,0.257,경기도 광주시 회덕동 1,948340,2.407569297578802
5454,4161010400100010000,4161010400,8520,460,44,02,04,07,12,108.014,0.257,경기도 광주시 회덕동 1,948340,2.407569297578802
5455,4161010400100010001,4161010400,8520,1064,44,02,04,07,12,108.014,0.257,경기도 광주시 회덕동 1-1,948340,2.351956733804367
5456,4161010400100020000,4161010400,8520,2516,44,01,04,07,12,108.014,0.257,경기도 광주시 회덕동 2,948340,2.465643316863197
5457,4161010400100020000,4161010400,8520,2516,44,01,04,07,12,108.014,0.257,경기도 광주시 회덕동 2,948340,2.465643316863197
5458,4161010400100020000,4161010400,8520,848,44,01,04,07,12,108.014,0.257,경기도 광주시 회덕동 2,948340,2.465643316863197
5459,4161010400100020000,4161010400,8520,848,44,01,04,07,12,108.014,0.257,경기도 광주시 회덕동 2,948340,2.465643316863197
5460,4161010400100020001,4161010400,8520,1668,44,01,04,07,12,108.014,0.257,경기도 광주시 회덕동 2-1,948340,2.443643067144431
5461,4161010400100030000,4161010400,8520,450,44,28,04,07,12,108.014,0.257,경기도 광주시 회덕동 3,948340,2.506002544772986
5462,4161010400100030001,4161010400,8520,3687,44,05,04,07,12,108.014,0.257,경기도 광주시 회덕동 3-1,948340,2.446746521863511
5463,4161010400100040000,4161010400,8520,532,44,28,04,07,12,108.014,0.257,경기도 광주시 회덕동 4,948340,2.524918557247518
5464,4161010400100050000,4161010400,8520,66,44,28,04,07,12,108.014,0.257,경기도 광주시 회덕동 5,948340,2.53313618594851
5465,4161010500100010003,4161010500,1711000,8848,15,08,02,05,07,108.014,0.257,경기도 광주시 탄벌동 1-3,948340,2.339561747957667
5466,4161010500100010008,4161010500,1868000,278,15,08,02,07,05,108.014,0.257,경기도 광주시 탄벌동 1-8,948340,2.241938126125887
5467,4161010500100020000,4161010500,1711000,1412,15,08,02,05,07,108.014,0.257,경기도 광주시 탄벌동 2,948340,2.33314007301828
5468,4161010500100040002,4161010500,533800,2176,43,01,02,07,04,108.014,0.257,경기도 광주시 탄벌동 4-2,948340,2.410294160825939
5469,4161010500100050000,4161010500,242700,324,43,02,03,07,12,108.014,0.257,경기도 광주시 탄벌동 5,948340,2.536736058179631
5470,4161010500100060000,4161010500,242700,324,43,02,03,07,12,108.014,0.257,경기도 광주시 탄벌동 6,948340,2.579688011767785
5471,4161010500100080001,4161010500,289000,647,43,01,02,04,12,108.014,0.257,경기도 광주시 탄벌동 8-1,948340,2.632360336674024
5472,4161010500100080002,4161010500,289000,502,43,01,02,07,12,108.014,0.257,경기도 광주시 탄벌동 8-2,948340,2.655390361627111
5473,4161010500100080003,4161010500,619700,849,13,10,02,04,06,108.014,0.257,경기도 광주시 탄벌동 8-3,948340,2.632649971408414
5474,4161010500100080005,4161010500,289000,241,43,01,02,07,12,108.014,0.257,경기도 광주시 탄벌동 8-5,948340,2.677860790012748
5475,4161010600100010001,4161010600,198000,856,62,17,02,02,12,108.014,0.257,경기도 광주시 목현동 1-1,948340,3.382615522960654
5476,4161010600100010002,4161010600,492000,1461,64,02,02,02,12,108.014,0.257,경기도 광주시 목현동 1-2,948340,3.19305678752459
5477,4161010600100010002,4161010600,492000,1461,64,02,02,02,12,108.014,0.257,경기도 광주시 목현동 1-2,948340,3.19305678752459
5478,4161010600100010002,4161010600,508400,1289,64,02,02,02,12,108.014,0.257,경기도 광주시 목현동 1-2,948340,3.19305678752459
5479,4161010600100010002,4161010600,508400,1289,64,02,02,02,12,108.014,0.257,경기도 광주시 목현동 1-2,948340,3.19305678752459
5480,4161010600100010003,4161010600,98200,87,62,17,02,07,12,108.014,0.257,경기도 광주시 목현동 1-3,948340,3.148661454437197
5481,4161010600100010004,4161010600,1256000,854,64,08,02,07,06,108.014,0.257,경기도 광주시 목현동 1-4,948340,3.156858381794351
5482,4161010600100010005,4161010600,66000,1636,62,17,02,07,12,108.014,0.257,경기도 광주시 목현동 1-5,2854951,
5483,4161010600100010006,4161010600,1080000,643,64,08,02,07,08,108.014,0.257,경기도 광주시 목현동 1-6,948340,3.120644419733411
5484,4161010600100010009,4161010600,53100,446,62,17,02,04,08,108.014,0.257,경기도 광주시 목현동 1-9,948340,3.318401868389452
5485,4161010600100010010,4161010600,110000,51,62,17,02,02,12,108.014,0.257,경기도 광주시 목현동 1-10,2854951,
5486,4161010600100010011,4161010600,53100,454,62,17,02,04,12,108.014,0.257,경기도 광주시 목현동 1-11,948340,3.268027293570326
5487,4161010700100010000,4161010700,99500,476073,64,23,03,07,06,106.57,0.32,경기도 광주시 삼동 1,4382955,6.632332799945957
5488,4161010700100070000,4161010700,63100,1521,64,05,03,01,08,106.57,0.32,경기도 광주시 삼동 7,948340,6.813532387361001
5489,4161010700100070001,4161010700,63100,344,64,05,03,01,08,106.57,0.32,경기도 광주시 삼동 7-1,948340,6.771051869289438
5490,4161010700100080000,4161010700,263000,2509,64,01,03,07,08,106.57,0.32,경기도 광주시 삼동 8,948340,6.745753482402206
5491,4161010700100090000,4161010700,263000,559,64,01,03,07,08,106.57,0.32,경기도 광주시 삼동 9,948340,6.729582216699398
5492,4161010700100100000,4161010700,412300,153,64,25,03,04,08,106.57,0.32,경기도 광주시 삼동 10,948340,6.747555090353622
5493,4161010700100100001,4161010700,263000,311,64,01,03,07,08,106.57,0.32,경기도 광주시 삼동 10-1,948340,6.748263931635194
5494,4161010700100110001,4161010700,99500,1124,64,23,03,07,06,106.57,0.32,경기도 광주시 삼동 11-1,948340,6.668546049265149
5495,4161010700100110002,4161010700,241900,615,64,05,03,07,08,106.57,0.32,경기도 광주시 삼동 11-2,948340,6.757475837604901
5496,4161010700100110003,4161010700,263000,1319,64,02,03,07,08,106.57,0.32,경기도 광주시 삼동 11-3,948340,6.77629068507224
5497,4161010800100010000,4161010800,497200,496,43,09,03,07,08,106.57,0.32,경기도 광주시 중대동 1,948340,4.926678689291963
5498,4161010800100010001,4161010800,497200,1382,43,09,03,07,08,106.57,0.32,경기도 광주시 중대동 1-1,948340,4.942137814696634
5499,4161010800100010002,4161010800,497200,162,43,09,03,07,08,106.57,0.32,경기도 광주시 중대동 1-2,948340,4.910148108524795
5500,4161010800100020001,4161010800,497200,596,43,09,03,07,08,106.57,0.32,경기도 광주시 중대동 2-1,948340,4.953341233273972
5501,4161010800100020002,4161010800,488400,1180,43,14,02,07,06,106.57,0.32,경기도 광주시 중대동 2-2,948340,5.046194419876049
5502,4161010800100020003,4161010800,967200,336,43,09,02,07,07,106.57,0.32,경기도 광주시 중대동 2-3,948340,5.031789210404851
5503,4161010800100020004,4161010800,215400,638,43,01,03,05,12,106.57,0.32,경기도 광주시 중대동 2-4,948340,5.026804430785957
5504,4161010800100020005,4161010800,1349000,314,43,08,02,07,07,106.57,0.32,경기도 광주시 중대동 2-5,948340,4.971784746980032
5505,4161010800100020006,4161010800,948400,359,43,28,02,07,06,106.57,0.32,경기도 광주시 중대동 2-6,948340,5.019513509792815
5506,4161010800100020007,4161010800,215400,724,43,01,03,07,12,106.57,0.32,경기도 광주시 중대동 2-7,948340,5.045584217558744
5507,4161010900100010000,4161010900,414200,2822,64,09,03,07,08,110.303,0.216,경기도 광주시 직동 1,948340,7.422616978996084
5508,4161010900100010000,4161010900,414200,2822,64,09,03,07,08,110.303,0.216,경기도 광주시 직동 1,948340,7.422616978996084
5509,4161010900100010000,4161010900,420300,3142,64,09,03,07,08,110.303,0.216,경기도 광주시 직동 1,948340,7.422616978996084
5510,4161010900100010000,4161010900,420300,3142,64,09,03,07,08,110.303,0.216,경기도 광주시 직동 1,948340,7.422616978996084
5511,4161010900100010001,4161010900,436000,1420,64,09,03,02,08,110.303,0.216,경기도 광주시 직동 1-1,948340,7.42385382313079
5512,4161010900100010002,4161010900,436000,320,64,09,03,04,08,110.303,0.216,경기도 광주시 직동 1-2,948340,7.418263517442065
5513,4161010900100010003,4161010900,179800,41,64,14,03,07,08,110.303,0.216,경기도 광주시 직동 1-3,948340,7.380449848299857
5514,4161010900100010004,4161010900,179800,208,64,14,03,07,08,110.303,0.216,경기도 광주시 직동 1-4,948340,7.377586912589852
5515,4161010900100010005,4161010900,459000,302,64,08,03,03,09,110.303,0.216,경기도 광주시 직동 1-5,948340,7.381809820586535
5516,4161010900100010006,4161010900,454500,425,64,08,03,03,09,110.303,0.216,경기도 광주시 직동 1-6,948340,7.369818446549655
5517,4161010900100010007,4161010900,432200,388,64,08,03,08,08,110.303,0.216,경기도 광주시 직동 1-7,948340,7.430098954911736
5518,4161010900100010008,4161010900,436000,1038,64,09,03,04,08,110.303,0.216,경기도 광주시 직동 1-8,948340,7.411093630675071
5519,4161011000100010005,4161011000,117400,425,43,08,02,07,12,110.303,0.216,경기도 광주시 태전동 1-5,948340,5.051068567899615
5520,4161011000100010006,4161011000,117400,852,43,08,02,07,12,110.303,0.216,경기도 광주시 태전동 1-6,948340,4.991101188430288
5521,4161011000100030000,4161011000,464100,4178,43,23,02,07,08,110.303,0.216,경기도 광주시 태전동 3,948340,5.000102014707402
5522,4161011000100040000,4161011000,860500,35,43,17,02,07,08,110.303,0.216,경기도 광주시 태전동 4,948340,5.042062233069176
5523,4161011000100040001,4161011000,117400,1852,43,17,02,07,12,110.303,0.216,경기도 광주시 태전동 4-1,948340,5.031100752427824
5524,4161011000100040002,4161011000,860500,27,43,17,02,07,08,110.303,0.216,경기도 광주시 태전동 4-2,948340,5.039134483422448
5525,4161011000100050000,4161011000,66000,12,42,05,02,07,08,110.303,0.216,경기도 광주시 태전동 5,948340,5.127690808167477
5526,4161011000100050001,4161011000,118000,2336,43,05,02,02,12,110.303,0.216,경기도 광주시 태전동 5-1,948340,5.093674472078573
5527,4161011000100050002,4161011000,399000,1254,13,05,02,04,12,110.303,0.216,경기도 광주시 태전동 5-2,948340,5.117573364997883
5528,4161011000100060001,4161011000,632700,640,13,28,02,07,08,110.303,0.216,경기도 광주시 태전동 6-1,948340,5.148910507374768
5529,4161011100100010000,4161011100,733800,1292,13,13,02,04,08,106.57,0.32,경기도 광주시 장지동 1,948340,4.022390985543726
5530,4161011100100010001,4161011100,733700,1311,13,13,02,04,08,106.57,0.32,경기도 광주시 장지동 1-1,948340,4.051548207837731
5531,4161011100100010005,4161011100,524600,950,43,08,03,08,08,106.57,0.32,경기도 광주시 장지동 1-5,948340,4.013622306829713
5532,4161011100100010007,4161011100,733800,1135,13,13,02,04,08,106.57,0.32,경기도 광주시 장지동 1-7,948340,4.062120048672528
5533,4161011100100010008,4161011100,230600,30,13,14,02,07,08,106.57,0.32,경기도 광주시 장지동 1-8,948340,4.006773008003759
5534,4161011100100010012,4161011100,526900,627,43,08,03,04,08,106.57,0.32,경기도 광주시 장지동 1-12,948340,4.047467092306487
5535,4161011100100010013,4161011100,506300,984,43,08,03,07,08,106.57,0.32,경기도 광주시 장지동 1-13,948340,4.127952674300513
5536,4161011100100010014,4161011100,526900,646,43,08,03,04,08,106.57,0.32,경기도 광주시 장지동 1-14,948340,4.072647065317444
5537,4161011100100010015,4161011100,526900,950,43,08,03,04,08,106.57,0.32,경기도 광주시 장지동 1-15,948340,4.076172144818815
5538,4161011100100010016,4161011100,212800,277,43,14,03,07,08,106.57,0.32,경기도 광주시 장지동 1-16,948340,4.030329004768426
5539,4161011200100010001,4161011200,2105000,48,14,08,02,07,08,108.886,0.399,경기도 광주시 역동 1-1,948340,2.793763791856043
5540,4161011200100010002,4161011200,3049000,1516,22,08,02,07,09,108.886,0.399,경기도 광주시 역동 1-2,948340,2.797420608654176
5541,4161011200100010004,4161011200,1240000,281,22,08,02,07,09,108.886,0.399,경기도 광주시 역동 1-4,948340,2.820249407584354
5542,4161011200100010004,4161011200,1240000,281,22,08,02,07,09,108.886,0.399,경기도 광주시 역동 1-4,948340,2.820249407584354
5543,4161011200100010004,4161011200,370000,5,14,08,02,07,09,108.886,0.399,경기도 광주시 역동 1-4,948340,2.820249407584354
5544,4161011200100010004,4161011200,370000,5,14,08,02,07,09,108.886,0.399,경기도 광주시 역동 1-4,948340,2.820249407584354
5545,4161011200100010005,4161011200,1898000,157,14,08,02,03,07,108.886,0.399,경기도 광주시 역동 1-5,948340,2.822887591508774
5546,4161011200100010006,4161011200,1665000,95,14,08,02,03,08,108.886,0.399,경기도 광주시 역동 1-6,948340,2.836313930461011
5547,4161011200100010008,4161011200,1780000,127,14,08,02,04,06,108.886,0.399,경기도 광주시 역동 1-8,948340,2.862279639728569
5548,4161011200100010011,4161011200,1078000,504,14,08,02,03,08,108.886,0.399,경기도 광주시 역동 1-11,948340,2.887122263328773
5549,4161011200100010012,4161011200,1347000,132,14,08,02,04,05,108.886,0.399,경기도 광주시 역동 1-12,948340,2.906682780602994
5550,4161011200100010015,4161011200,2052000,660,16,12,02,07,04,108.886,0.399,경기도 광주시 역동 1-15,948340,2.913896895761779
5551,4161011300100010000,4161011300,22200,73,64,05,03,07,12,110.303,0.216,경기도 광주시 목동 1,948340,6.68321965484726
5552,4161011300100010001,4161011300,294900,947,71,05,03,04,12,110.303,0.216,경기도 광주시 목동 1-1,948340,6.666742332401782
5553,4161011300100010002,4161011300,11100,2,71,05,03,07,12,110.303,0.216,경기도 광주시 목동 1-2,948340,6.693735408907159
5554,4161011300100020000,4161011300,504700,3640,64,09,02,07,08,110.303,0.216,경기도 광주시 목동 2,948340,6.718960458547587
5555,4161011300100030000,4161011300,531500,975,64,09,02,03,08,110.303,0.216,경기도 광주시 목동 3,948340,6.812347345446818
5556,4161011300100030001,4161011300,531500,1580,64,09,02,04,08,110.303,0.216,경기도 광주시 목동 3-1,948340,6.784360203244643
5557,4161011300100040000,4161011300,251900,1775,64,01,02,04,12,110.303,0.216,경기도 광주시 목동 4,948340,6.785181346260978
5558,4161011300100050001,4161011300,504700,358,64,09,02,07,08,110.303,0.216,경기도 광주시 목동 5-1,948340,6.819021228620105
5559,4161011300100050002,4161011300,504700,494,64,09,02,07,08,110.303,0.216,경기도 광주시 목동 5-2,948340,6.825561835672537
5560,4161011300100050003,4161011300,504700,1254,64,09,02,07,08,110.303,0.216,경기도 광주시 목동 5-3,948340,6.847276116276618
5561,4163010100100010001,4163010100,175800,89,44,28,02,05,04,106.364,0.311,경기도 양주시 유양동 1-1,6231368,18.249216982848
5562,4163010100100010002,4163010100,21700,311,44,14,02,07,04,106.364,0.311,경기도 양주시 유양동 1-2,6231368,18.23100024698215
5563,4163010100100010003,4163010100,21700,86,44,14,02,07,04,106.364,0.311,경기도 양주시 유양동 1-3,6231368,18.23232616660336
5564,4163010100100010004,4163010100,21700,1077,44,14,02,04,04,106.364,0.311,경기도 양주시 유양동 1-4,6231368,18.20977293203096
5565,4163010100100010005,4163010100,21700,96,44,14,02,07,04,106.364,0.311,경기도 양주시 유양동 1-5,6231368,18.24485148083204
5566,4163010100100010007,4163010100,21700,139,44,14,02,04,04,106.364,0.311,경기도 양주시 유양동 1-7,6231368,18.20889778467619
5567,4163010100100020001,4163010100,161600,86,44,02,02,04,04,106.364,0.311,경기도 양주시 유양동 2-1,6231368,18.19138630928709
5568,4163010100100020002,4163010100,338400,900,44,01,02,04,04,106.364,0.311,경기도 양주시 유양동 2-2,6231368,18.24401322249491
5569,4163010100100020003,4163010100,244800,157,44,01,02,07,12,106.364,0.311,경기도 양주시 유양동 2-3,6231368,18.22951453870545
5570,4163010100100020004,4163010100,21700,390,44,14,02,07,04,106.364,0.311,경기도 양주시 유양동 2-4,6231368,18.18345914265633
5571,4163010200100010000,4163010200,81800,1974,44,02,03,04,12,106.364,0.311,경기도 양주시 어둔동 1,6231368,19.33463838055294
5572,4163010200100010001,4163010200,113700,6126,44,03,03,04,08,106.364,0.311,경기도 양주시 어둔동 1-1,6231368,19.35272274952899
5573,4163010200100010002,4163010200,12200,518,44,05,03,04,12,106.364,0.311,경기도 양주시 어둔동 1-2,6231368,19.34846161035487
5574,4163010200100020000,4163010200,102400,5101,44,01,03,07,10,106.364,0.311,경기도 양주시 어둔동 2,6231368,19.30021309734512
5575,4163010200100030000,4163010200,109400,678,44,01,02,04,12,106.364,0.311,경기도 양주시 어둔동 3,6231368,19.2928334577864
5576,4163010200100040000,4163010200,109800,1355,44,02,02,04,08,106.364,0.311,경기도 양주시 어둔동 4,6231368,19.29175101376208
5577,4163010200100050000,4163010200,32600,542,44,14,02,07,08,106.364,0.311,경기도 양주시 어둔동 5,6231368,19.27444186399671
5578,4163010200100060000,4163010200,372900,212,44,08,02,04,08,106.364,0.311,경기도 양주시 어둔동 6,6231368,19.29743659948726
5579,4163010200100060001,4163010200,32600,526,44,14,02,07,08,106.364,0.311,경기도 양주시 어둔동 6-1,6231368,19.24938076718806
5580,4163010200100060003,4163010200,253000,460,44,04,02,04,08,106.364,0.311,경기도 양주시 어둔동 6-3,6231368,19.26048002919049
5581,4163010300100010001,4163010300,742600,30790,44,08,03,04,05,106.364,0.311,경기도 양주시 남방동 1-1,6231368,17.9718697945668
5582,4163010300100010002,4163010300,53700,276,44,16,02,04,04,106.364,0.311,경기도 양주시 남방동 1-2,6231368,17.82736347050508
5583,4163010300100010003,4163010300,57100,3453,44,14,02,07,04,106.364,0.311,경기도 양주시 남방동 1-3,6231368,17.82181559604095
5584,4163010300100010008,4163010300,53700,81,44,02,02,02,04,106.364,0.311,경기도 양주시 남방동 1-8,6231368,17.82947497744192
5585,4163010300100010010,4163010300,2300000,295,13,08,02,04,04,106.364,0.311,경기도 양주시 남방동 1-10,6231368,17.85009182119589
5586,4163010300100010011,4163010300,53700,157,44,16,02,04,04,106.364,0.311,경기도 양주시 남방동 1-11,6231368,17.8187504596401
5587,4163010300100010012,4163010300,53700,27,44,14,02,07,04,106.364,0.311,경기도 양주시 남방동 1-12,6231368,17.80116227924341
5588,4163010300100010013,4163010300,2300000,415,13,08,02,04,04,106.364,0.311,경기도 양주시 남방동 1-13,6231368,17.83540834352466
5589,4163010300100020002,4163010300,53700,96,44,16,02,05,04,106.364,0.311,경기도 양주시 남방동 2-2,6231368,17.85109116108319
5590,4163010300100020004,4163010300,53700,33,44,14,02,07,04,106.364,0.311,경기도 양주시 남방동 2-4,6231368,17.84385520204038
5591,4163010400100010000,4163010400,91000,1428,44,01,02,04,12,106.364,0.311,경기도 양주시 마전동 1,6231368,16.66823064674872
5592,4163010400100020000,4163010400,100900,681,44,02,02,04,12,106.364,0.311,경기도 양주시 마전동 2,6231368,16.64440765429282
5593,4163010400100030000,4163010400,100900,615,44,02,02,04,12,106.364,0.311,경기도 양주시 마전동 3,6231368,16.59920939076259
5594,4163010400100040000,4163010400,99000,2826,44,01,02,07,10,106.364,0.311,경기도 양주시 마전동 4,6231368,16.581750666385
5595,4163010400100040001,4163010400,32600,1070,44,18,02,07,10,106.364,0.311,경기도 양주시 마전동 4-1,6231368,16.58315597854552
5596,4163010400100050000,4163010400,99000,365,44,01,02,04,10,106.364,0.311,경기도 양주시 마전동 5,6231368,16.54253471651937
5597,4163010400100050001,4163010400,99000,266,44,01,02,04,10,106.364,0.311,경기도 양주시 마전동 5-1,6231368,16.53288238354633
5598,4163010400100060001,4163010400,99000,10876,44,01,02,04,10,106.364,0.311,경기도 양주시 마전동 6-1,6231368,16.45300469189542
5599,4163010400100060002,4163010400,91000,1203,44,01,02,04,12,106.364,0.311,경기도 양주시 마전동 6-2,6231368,16.42738565669087
5600,4163010400100060003,4163010400,91000,36,44,01,02,04,12,106.364,0.311,경기도 양주시 마전동 6-3,6231368,16.46870526239038
5601,4163010500100010000,4163010500,780000,29706,14,08,02,04,08,105.061,0.227,경기도 양주시 산북동 1,6231368,18.73021260729004
5602,4163010500100030002,4163010500,780000,103,14,08,02,04,08,105.061,0.227,경기도 양주시 산북동 3-2,6231368,18.65791339936935
5603,4163010500100040000,4163010500,780000,467,14,08,02,04,08,105.061,0.227,경기도 양주시 산북동 4,6231368,18.6513170870594
5604,4163010500100240000,4163010500,91300,173,62,01,03,04,12,105.061,0.227,경기도 양주시 산북동 24,6231368,18.2272846901923
5605,4163010500100360000,4163010500,396000,1041,43,28,02,04,08,105.061,0.227,경기도 양주시 산북동 36,6231368,18.98802766479224
5606,4163010500100650000,4163010500,353200,2842,43,28,02,04,08,105.061,0.227,경기도 양주시 산북동 65,6231368,18.76610737240748
5607,4163010500100660000,4163010500,392000,16935,43,28,02,04,08,105.061,0.227,경기도 양주시 산북동 66,6231368,18.75717625843006
5608,4163010500100660001,4163010500,280000,869,43,18,02,04,08,105.061,0.227,경기도 양주시 산북동 66-1,6231368,18.76370495867726
5609,4163010500100660002,4163010500,392000,1288,43,28,02,04,08,105.061,0.227,경기도 양주시 산북동 66-2,6231368,18.73193720750976
5610,4163010500100660003,4163010500,392000,2520,43,28,02,04,08,105.061,0.227,경기도 양주시 산북동 66-3,6231368,18.86581383939576
5611,4163010600100510044,4163010600,172500,1745,42,08,02,04,08,106.348,0.258,경기도 양주시 광사동 51-44,2854951,
5612,4163010600100510046,4163010600,49500,205,42,08,02,07,08,106.348,0.258,경기도 양주시 광사동 51-46,2854951,
5613,4163010600100510049,4163010600,150000,660,42,01,02,04,08,106.348,0.258,경기도 양주시 광사동 51-49,2854951,
5614,4163010600100510050,4163010600,49500,407,42,01,02,02,08,106.348,0.258,경기도 양주시 광사동 51-50,2854951,
5615,4163010600100510051,4163010600,49500,21,42,14,02,07,08,106.348,0.258,경기도 양주시 광사동 51-51,6231368,15.46669190362377
5616,4163010600100510052,4163010600,150000,4542,42,01,02,07,08,106.348,0.258,경기도 양주시 광사동 51-52,2854951,
5617,4163010600100510053,4163010600,85200,639,43,14,02,07,08,106.348,0.258,경기도 양주시 광사동 51-53,2854951,
5618,4163010600100510054,4163010600,200100,176,42,08,02,07,04,106.348,0.258,경기도 양주시 광사동 51-54,2854951,
5619,4163010600100510055,4163010600,180000,714,42,01,02,04,08,106.348,0.258,경기도 양주시 광사동 51-55,2854951,
5620,4163010600100510056,4163010600,174000,2151,42,01,02,04,04,106.348,0.258,경기도 양주시 광사동 51-56,2854951,
5621,4163010700100010000,4163010700,225000,471,42,01,02,04,08,106.348,0.258,경기도 양주시 만송동 1,6231368,15.31761516186193
5622,4163010700100010000,4163010700,225000,471,42,01,02,04,08,106.348,0.258,경기도 양주시 만송동 1,6231368,15.31761516186193
